douban_id,imdb_id,Title,Year,Directors,Actors,Genres,Country,Runtime,YourRating_douban,YourRating_imdb,DateRated_First,DateRated_douban,DateRated_imdb,PublicRating_douban,Votes_douban,PublicRating_imdb,Votes_imdb,URL_douban,URL_imdb
20644938.0,tt2575988,硅谷 第一季,2014,"迈克·乔吉, 亚力克·博格","托马斯·米德蒂奇, T·J·米勒, 马丁·斯塔尔",喜剧,美国,30.0,4.0,8.0,2023-11-24,2023-11-24,2024-04-12,9.1,62371.0,8.5,176322.0,https://movie.douban.com/subject/20644938/,https://www.imdb.com/title/tt2575988/
24325923.0,tt2582496,我和厄尔以及将死的女孩,2015,阿方索·戈麦斯-雷洪,"托马斯·曼, 奥利维亚·库克, RJ·赛勒","剧情, 喜剧",美国,105.0,4.0,9.0,2022-12-20,2022-12-20,2023-02-28,8.2,96666.0,7.7,142905.0,https://movie.douban.com/subject/24325923/,https://www.imdb.com/title/tt2582496/
25773932.0,tt2582802,爆裂鼓手,2014,达米恩·查泽雷,"迈尔斯·特勒, J·K·西蒙斯, 保罗·雷瑟","剧情, 音乐",美国,106.0,5.0,10.0,2017-06-04,2017-06-04,2017-08-15,8.6,675148.0,8.5,1092333.0,https://movie.douban.com/subject/25773932/,https://www.imdb.com/title/tt2582802/
22733673.0,tt2582846,星运里的错,2014,约什·布恩,"谢琳·伍德蕾, 安塞尔·艾尔高特, 纳特·沃尔夫","剧情, 爱情",美国,126.0,3.0,7.0,2019-01-12,2019-01-12,2019-05-30,7.9,111755.0,7.6,417467.0,https://movie.douban.com/subject/22733673/,https://www.imdb.com/title/tt2582846/
30170546.0,tt2584384,乔乔的异想世界,2019,塔伊加·维迪提,"罗曼·格里芬·戴维斯, 托马辛·麦肯齐, 斯嘉丽·约翰逊","剧情, 喜剧, 战争",美国 捷克 新西兰,108.0,4.0,8.0,2021-08-04,2021-08-04,2025-08-16,8.3,361296.0,7.9,472597.0,https://movie.douban.com/subject/30170546/,https://www.imdb.com/title/tt2584384/
20471852.0,tt2592614,生化危机：终章,2016,保罗·安德森,"米拉·乔沃维奇, 伊恩·格雷, 艾丽·拉特","动作, 科幻, 恐怖",美国 德国 法国 加拿大 南非 澳大利亚 英国 日本 中国大陆,107.0,3.0,7.0,2017-12-28,2017-12-28,2017-12-29,6.5,278883.0,5.5,105704.0,https://movie.douban.com/subject/20471852/,https://www.imdb.com/title/tt2592614/
36156235.0,tt26134148,重启人生,2023,"水野格, 狩山俊辅","安藤樱, 夏帆, 木南晴夏","剧情, 喜剧, 奇幻",日本,55.0,4.0,8.0,2023-08-15,2023-08-15,2023-09-24,9.4,391854.0,8.5,1439.0,https://movie.douban.com/subject/36156235/,https://www.imdb.com/title/tt26134148/
35465232.0,tt26235088,狂飙,2023,徐纪周,"张译, 张颂文, 李一桐","剧情, 犯罪",中国大陆,45.0,3.0,6.0,2023-03-06,2023-03-06,2025-08-16,8.5,1016157.0,7.7,1060.0,https://movie.douban.com/subject/35465232/,https://www.imdb.com/title/tt26235088/
10437779.0,tt2625030,新世界,2013,朴勋政,"李政宰, 崔岷植, 黄政民","剧情, 犯罪",韩国,135.0,4.0,8.0,2020-01-19,2020-01-19,2022-07-24,8.9,511718.0,7.5,28037.0,https://movie.douban.com/subject/10437779/,https://www.imdb.com/title/tt2625030/
10777687.0,tt2659414,7号房的礼物,2013,李焕庆,"柳承龙, 朴信惠, 郑镇荣","剧情, 喜剧, 家庭",韩国,127.0,3.0,8.0,2017-12-31,2017-12-31,2018-01-18,8.9,610612.0,8.1,25420.0,https://movie.douban.com/subject/10777687/,https://www.imdb.com/title/tt2659414/
25929151.0,tt2674426,遇见你之前,2016,西娅·夏罗克,"艾米莉亚·克拉克, 山姆·克拉弗林, 珍妮特·麦克蒂尔","剧情, 爱情",英国 美国,110.0,4.0,9.0,2018-04-08,2018-04-08,2019-05-30,8.1,390095.0,7.4,316690.0,https://movie.douban.com/subject/25929151/,https://www.imdb.com/title/tt2674426/
26949241.0,tt2704998,游戏之夜,2018,"约翰·弗朗西斯·戴利, 乔纳森·戈尔茨坦","杰森·贝特曼, 瑞秋·麦克亚当斯, 凯尔·钱德勒","喜剧, 悬疑, 犯罪",美国,100.0,4.0,8.0,2023-06-11,2023-06-11,2025-08-16,7.2,91231.0,6.9,268274.0,https://movie.douban.com/subject/26949241/,https://www.imdb.com/title/tt2704998/
23331914.0,tt2713180,狂怒,2014,大卫·阿耶,"布拉德·皮特, 希亚·拉博夫, 罗根·勒曼","剧情, 动作, 战争",美国 中国大陆 英国,134.0,3.0,6.0,2023-10-09,2023-10-09,2024-04-12,8.0,215302.0,7.6,586939.0,https://movie.douban.com/subject/23331914/,https://www.imdb.com/title/tt2713180/
21624974.0,tt2737050,两天一夜,2014,"让-皮埃尔·达内, 吕克·达内","玛丽昂·歌迪亚, 法布里齐奥·隆吉奥内, 奥利维埃·古尔梅",剧情,比利时 意大利 法国,95.0,3.0,7.0,2022-09-01,2022-09-01,2023-02-28,7.6,24827.0,7.3,51667.0,https://movie.douban.com/subject/21624974/,https://www.imdb.com/title/tt2737050/
35902857.0,tt27503384,完美的日子,2023,维姆·文德斯,"役所广司, 柄本时生, 中野有纱",剧情,日本 德国,124.0,5.0,10.0,2024-03-09,2024-03-09,2024-04-02,8.5,137816.0,7.9,88536.0,https://movie.douban.com/subject/35902857/,https://www.imdb.com/title/tt27503384/
35588177.0,tt27628576,漫长的季节,2023,辛爽,"范伟, 秦昊, 陈明昊","剧情, 家庭, 犯罪",中国大陆,60.0,3.0,6.0,2023-07-22,2023-07-22,2025-08-16,9.4,1118811.0,8.8,1499.0,https://movie.douban.com/subject/35588177/,https://www.imdb.com/title/tt27628576/
6973376.0,tt2765340,致我们终将逝去的青春,2013,Wei Zhao,"杨子姗, 赵又廷, 韩庚","剧情, 爱情",中国大陆,131.0,3.0,6.0,2017-08-13,2017-08-13,2025-08-16,6.5,501396.0,6.4,2348.0,https://movie.douban.com/subject/6973376/,https://www.imdb.com/title/tt2765340/
25900945.0,tt2771200,美女与野兽,2017,比尔·康顿,"艾玛·沃森, 丹·史蒂文斯, 路克·伊凡斯","爱情, 歌舞, 奇幻",美国,129.0,4.0,8.0,2017-03-20,2017-03-20,2017-08-15,7.1,424792.0,7.1,350723.0,https://movie.douban.com/subject/25900945/,https://www.imdb.com/title/tt2771200/
35725869.0,tt27922369,年会不能停！,2023,董润年,"大鹏, 白客, 庄达菲","剧情, 喜剧",中国大陆,117.0,4.0,8.0,2024-02-15,2024-02-15,2024-04-12,8.1,1062688.0,7.3,1766.0,https://movie.douban.com/subject/35725869/,https://www.imdb.com/title/tt27922369/
26384741.0,tt2798920,湮灭,2018,亚历克斯·加兰,"娜塔莉·波特曼, 詹妮弗·杰森·李, 吉娜·罗德里格兹","剧情, 科幻, 惊悚",美国 英国,115.0,4.0,7.0,2019-02-12,2019-02-12,2019-05-30,7.2,382348.0,6.8,383551.0,https://movie.douban.com/subject/26384741/,https://www.imdb.com/title/tt2798920/
24405378.0,tt2802144,王牌特工：特工学院,2014,马修·沃恩,"塔伦·埃哲顿, 科林·费尔斯, 塞缪尔·杰克逊","喜剧, 动作, 冒险",英国 美国,129.0,4.0,8.0,2017-10-22,2017-10-22,2025-08-16,8.4,715030.0,7.7,759455.0,https://movie.douban.com/subject/24405378/,https://www.imdb.com/title/tt2802144/
19969225.0,tt2806646,那年冬天，风在吹,2013,金奎泰,"赵寅成, 宋慧乔, 金汎","剧情, 爱情",韩国,65.0,5.0,8.0,2018-03-12,2018-03-12,2023-02-28,7.5,62232.0,7.5,2605.0,https://movie.douban.com/subject/19969225/,https://www.imdb.com/title/tt2806646/
23232876.0,tt2816136,权力的游戏 第四季,2014,"D·B·威斯, 艾利克斯·格雷夫斯, 米歇尔·麦克拉伦, 阿利克·萨哈罗夫, 尼尔·马歇尔","彼特·丁拉基, 尼古拉·科斯特-瓦尔道, 琳娜·海蒂","剧情, 奇幻, 冒险",美国 英国,58.0,5.0,8.0,2019-04-17,2019-04-17,2023-02-28,9.6,242765.0,9.0,43438.0,https://movie.douban.com/subject/23232876/,https://www.imdb.com/title/tt2816136/
23761370.0,tt2820852,速度与激情7,2015,温子仁,"范·迪塞尔, 保罗·沃克, 杰森·斯坦森","动作, 犯罪",美国 中国大陆 日本,137.0,4.0,7.0,2017-11-10,2017-11-10,2023-02-28,8.4,504517.0,7.1,430495.0,https://movie.douban.com/subject/23761370/,https://www.imdb.com/title/tt2820852/
21941283.0,tt2852400,未知电影,2013,Jia Zhang-ke,,"Crime, Drama",,130.0,4.0,8.0,2021-08-19,2021-08-19,2025-08-16,0.0,0.0,7.1,13564.0,https://movie.douban.com/subject/21941283/,https://www.imdb.com/title/tt2852400/
36195543.0,tt28607951,阿诺拉,2024,肖恩·贝克,"麦琪·麦迪森, 马克·埃德尔斯坦, 尤拉·鲍里索夫","剧情, 喜剧, 爱情",美国,139.0,4.0,8.0,2024-12-21,2024-12-21,2025-08-16,6.3,162480.0,7.4,218518.0,https://movie.douban.com/subject/36195543/,https://www.imdb.com/title/tt28607951/
25807345.0,tt2866360,彗星来的那一夜,2013,詹姆斯·沃德·布柯特,"艾米丽·芭尔多尼, 莫瑞·史特林, 尼古拉斯·布兰登","科幻, 悬疑, 惊悚",美国 英国,89.0,3.0,7.0,2017-11-14,2017-11-14,2023-02-28,8.6,665486.0,7.2,163416.0,https://movie.douban.com/subject/25807345/,https://www.imdb.com/title/tt2866360/
24404677.0,tt2872732,超体,2014,吕克·贝松,"斯嘉丽·约翰逊, 摩根·弗里曼, 崔岷植","动作, 科幻",法国 德国 中国台湾 加拿大 美国 英国,89.0,4.0,8.0,2017-08-13,2017-08-13,2017-08-15,7.5,615487.0,6.4,563330.0,https://movie.douban.com/subject/24404677/,https://www.imdb.com/title/tt2872732/
24696982.0,tt2884206,I型起源,2014,迈克·卡希尔,"迈克尔·皮特, 史蒂文·元, 阿斯特丽德·伯格斯-弗瑞斯贝","剧情, 科幻",美国,106.0,3.0,6.0,2023-05-18,2023-05-18,2025-08-16,7.8,35393.0,7.3,138314.0,https://movie.douban.com/subject/24696982/,https://www.imdb.com/title/tt2884206/
24324730.0,tt2901736,爸妈不在家,2013,陈哲艺,"杨雁雁, 陈天文, 安吉莉·芭雅妮",剧情,新加坡 日本 中国台湾 法国,99.0,4.0,8.0,2025-05-25,2025-05-25,2025-08-16,8.0,43054.0,7.2,5138.0,https://movie.douban.com/subject/24324730/,https://www.imdb.com/title/tt2901736/
19973815.0,tt2910520,分手合约,2013,吴基桓,"白百何, 彭于晏, 吴佩慈",爱情,中国大陆 韩国,101.0,2.0,6.0,2017-08-13,2017-08-13,2023-02-28,5.8,172316.0,6.0,548.0,https://movie.douban.com/subject/19973815/,https://www.imdb.com/title/tt2910520/
25697098.0,tt2910904,裁缝,2015,乔瑟琳·穆尔豪斯,"凯特·温斯莱特, 朱迪·戴维斯, 利亚姆·海姆斯沃斯",剧情,澳大利亚,119.0,4.0,8.0,2018-06-29,2018-06-29,2021-02-03,7.9,146475.0,7.0,69310.0,https://movie.douban.com/subject/25697098/,https://www.imdb.com/title/tt2910904/
22220086.0,tt2911556,疑犯追踪 第三季,2013,"大卫·塞梅尔, 理查德·刘易斯","吉姆·卡维泽, 迈克尔·爱默生, 塔拉吉·P·汉森","剧情, 动作, 悬疑",美国,44.0,4.0,8.0,2024-10-09,2024-10-09,2025-08-16,9.6,70118.0,8.3,3378.0,https://movie.douban.com/subject/22220086/,https://www.imdb.com/title/tt2911556/
25798131.0,tt2911666,疾速追杀,2014,"大卫·雷奇, 查德·斯塔赫斯基","基努·里维斯, 迈克尔·恩奎斯特, 阿尔菲·艾伦","动作, 惊悚, 犯罪",美国,101.0,4.0,8.0,2021-09-13,2021-09-13,2022-07-24,7.8,246234.0,7.5,795627.0,https://movie.douban.com/subject/25798131/,https://www.imdb.com/title/tt2911666/
36151692.0,tt29319990,周处除三害,2023,黄精甫,"阮经天, 袁富华, 陈以文","动作, 犯罪",中国台湾,134.0,4.0,7.0,2024-03-09,2024-03-09,2024-04-12,8.1,1134133.0,7.3,7934.0,https://movie.douban.com/subject/36151692/,https://www.imdb.com/title/tt29319990/
35611467.0,tt29452517,老狐狸,2023,萧雅全,"白润音, 刘冠廷, 陈慕义",剧情,中国台湾,112.0,4.0,8.0,2025-02-18,2025-02-18,2025-08-16,8.1,98969.0,7.2,1250.0,https://movie.douban.com/subject/35611467/,https://www.imdb.com/title/tt29452517/
25662329.0,tt2948356,疯狂动物城,2016,"拜伦·霍华德, 瑞奇·摩尔, 杰拉德·布什","金妮弗·古德温, 杰森·贝特曼, 伊德瑞斯·艾尔巴","喜剧, 动画, 冒险",美国,108.0,4.0,8.0,2017-08-21,2017-08-21,2019-10-04,9.2,2198220.0,8.0,588593.0,https://movie.douban.com/subject/25662329/,https://www.imdb.com/title/tt2948356/
24733428.0,tt2948372,心灵奇旅,2020,"彼特·道格特, 凯普·鲍尔斯","杰米·福克斯, 蒂娜·菲, 菲利西亚·拉斯海德","动画, 音乐, 奇幻",美国,100.0,4.0,8.0,2020-12-28,2020-12-28,2021-01-30,8.7,1111118.0,8.0,413976.0,https://movie.douban.com/subject/24733428/,https://www.imdb.com/title/tt2948372/
24695277.0,tt2952602,一个人的武林,2014,陈德森,"甄子丹, 王宝强, 杨采妮","动作, 惊悚",中国大陆 中国香港,100.0,3.0,6.0,2019-01-27,2019-01-27,2023-02-28,6.7,110676.0,6.4,12541.0,https://movie.douban.com/subject/24695277/,https://www.imdb.com/title/tt2952602/
10763164.0,tt2957774,扫毒,2013,陈木胜,"古天乐, 张家辉, 刘青云","剧情, 动作, 悬疑",中国大陆 中国香港,140.0,3.0,6.0,2018-04-14,2018-04-14,2023-02-28,7.6,295207.0,6.6,2997.0,https://movie.douban.com/subject/10763164/,https://www.imdb.com/title/tt2957774/
36324447.0,tt29667906,好久没做,2024,"全高云, 任大炯","李絮, 安宰弘, 金玺碧","剧情, 喜剧, 爱情",韩国,113.0,3.0,6.0,2024-02-28,2024-02-28,2024-04-12,8.4,142832.0,7.1,472.0,https://movie.douban.com/subject/36324447/,https://www.imdb.com/title/tt29667906/
2249496.0,tt2973902,公主小妹,2007,林合隆,"张韶涵, 吴尊, 顾宝明","喜剧, 爱情",中国台湾,72.0,3.0,6.0,2018-07-22,2018-07-22,2025-08-16,6.5,74150.0,6.0,142.0,https://movie.douban.com/subject/2249496/,https://www.imdb.com/title/tt2973902/
24815950.0,tt2980516,万物理论,2014,詹姆斯·马什,"埃迪·雷德梅恩, 菲丽希缇·琼斯, 大卫·休里斯","剧情, 爱情, 传记",英国 日本 美国,123.0,5.0,9.0,2018-02-15,2018-02-15,2018-02-19,8.4,313248.0,7.7,500439.0,https://movie.douban.com/subject/24815950/,https://www.imdb.com/title/tt2980516/
21360417.0,tt2990738,恐怖直播,2013,金秉祐,"河正宇, 李璟荣, 全慧珍","剧情, 悬疑, 犯罪",韩国,97.0,4.0,8.0,2018-02-08,2018-02-08,2018-09-28,8.7,715307.0,7.1,8559.0,https://movie.douban.com/subject/21360417/,https://www.imdb.com/title/tt2990738/
5996801.0,tt2992146,狄仁杰之神都龙王,2013,徐克,"赵又廷, 冯绍峰, 林更新","动作, 悬疑, 古装",中国大陆 中国香港,134.0,4.0,6.0,2017-10-07,2017-10-07,2023-02-28,6.5,229265.0,6.4,5381.0,https://movie.douban.com/subject/5996801/,https://www.imdb.com/title/tt2992146/
20388223.0,tt3003668,激战,2013,林超贤,"张家辉, 彭于晏, 李馨巧","剧情, 动作, 运动",中国香港 中国大陆,122.0,4.0,7.0,2017-02-08,2017-02-08,2023-02-28,7.9,209512.0,7.2,3151.0,https://movie.douban.com/subject/20388223/,https://www.imdb.com/title/tt3003668/
24750126.0,tt3011894,荒蛮故事,2014,达米安·斯兹弗隆,"达里奥·格兰迪内蒂, 玛丽娅·玛努尔, 莫妮卡·比利亚","剧情, 喜剧, 犯罪",阿根廷 西班牙,122.0,5.0,10.0,2017-10-05,2017-10-05,2017-10-06,8.7,504568.0,8.1,231300.0,https://movie.douban.com/subject/24750126/,https://www.imdb.com/title/tt3011894/
24869254.0,tt3012698,奥丽芙·基特里奇,2014,丽莎·查罗登科,"弗兰西斯·麦克多蒙德, 理查德·詹金斯, 小约翰·加拉赫",剧情,美国,60.0,5.0,10.0,2018-02-01,2018-02-01,2018-02-02,9.3,46466.0,8.3,28145.0,https://movie.douban.com/subject/24869254/,https://www.imdb.com/title/tt3012698/
36653963.0,tt30127325,黑镜 第七季,2025,"阿丽·潘基乌, 托比·海恩斯, 王昊鹭, 大卫·斯雷德, 克里斯托弗·巴雷特, 卢克·泰勒","拉什达·琼斯, 克里斯·奥多德, 翠西·艾利斯·罗斯","剧情, 科幻, 悬疑",美国,56.0,4.0,8.0,2025-04-15,2025-04-15,2025-08-16,8.6,113157.0,8.1,35182.0,https://movie.douban.com/subject/36653963/,https://www.imdb.com/title/tt30127325/
25726259.0,tt3032476,风骚律师 第一季,2015,"文斯·吉里根, 米歇尔·麦克拉伦, 泰瑞·麦克多诺, 科林·巴克西, 妮可·卡索, 亚当·伯恩斯坦, 拉尔沙·康达基, 托马斯·施纳泽, 皮特·古尔德","鲍勃·奥登科克, 蕾亚·塞洪, 乔纳森·班克斯","剧情, 喜剧, 犯罪",美国,45.0,4.0,8.0,2020-08-18,2020-08-18,2023-02-28,9.3,173108.0,9.0,752986.0,https://movie.douban.com/subject/25726259/,https://www.imdb.com/title/tt3032476/
25932086.0,tt3042408,我是谁：没有绝对安全的系统,2014,巴伦·博·欧达尔,"汤姆·希林, 埃利亚斯·穆巴里克, 沃坦·维尔克·默林","悬疑, 惊悚, 犯罪",德国,102.0,4.0,8.0,2018-03-03,2018-03-03,2018-03-05,8.2,266295.0,7.4,65398.0,https://movie.douban.com/subject/25932086/,https://www.imdb.com/title/tt3042408/
20376577.0,tt3043630,小时代,2013,郭敬明,"杨幂, 柯震东, 郭采洁","剧情, 喜剧, 爱情",中国大陆 中国台湾,116.0,2.0,4.0,2018-03-10,2018-03-10,2025-08-16,5.0,448931.0,3.3,2515.0,https://movie.douban.com/subject/20376577/,https://www.imdb.com/title/tt3043630/
25752261.0,tt3079380,女间谍,2015,保罗·费格,"梅丽莎·麦卡西, 杰森·斯坦森, 裘德·洛","喜剧, 动作, 犯罪",美国,120.0,3.0,6.0,2024-09-21,2024-09-21,2025-08-16,7.5,157970.0,7.0,269917.0,https://movie.douban.com/subject/25752261/,https://www.imdb.com/title/tt3079380/
36369452.0,tt30829309,飞驰人生2,2024,韩寒,"沈腾, 范丞丞, 尹正","剧情, 喜剧, 运动",中国大陆,121.0,3.0,6.0,2024-02-15,2024-02-15,2024-04-12,7.6,761469.0,6.9,1348.0,https://movie.douban.com/subject/36369452/,https://www.imdb.com/title/tt30829309/
36463483.0,tt30836045,白蛇：浮生,2024,"陈健喜, 李佳锴","张喆, 杨天翔, 唐小喜","喜剧, 爱情, 动画",中国大陆,133.0,3.0,6.0,2025-02-04,2025-02-04,2025-08-16,7.0,142847.0,6.9,629.0,https://movie.douban.com/subject/36463483/,https://www.imdb.com/title/tt30836045/
25738406.0,tt3104818,如晴天，似雨天,2014,弗兰克·威利,"朱利安·夏特金, 莉顿·梅斯特, 黛博拉·梅辛","剧情, 音乐",美国,104.0,5.0,10.0,2020-12-31,2020-12-31,2022-07-24,8.3,162473.0,6.9,5241.0,https://movie.douban.com/subject/25738406/,https://www.imdb.com/title/tt3104818/
36742579.0,tt31193180,罪人,2025,瑞恩·库格勒,"迈克尔·B·乔丹, 海莉·斯坦菲尔德, 迈尔斯·凯顿","剧情, 动作, 惊悚",美国 澳大利亚 加拿大,137.0,4.0,8.0,2025-08-01,2025-08-01,2025-08-10,7.7,56538.0,7.6,250512.0,https://movie.douban.com/subject/36742579/,https://www.imdb.com/title/tt31193180/
21352814.0,tt3125472,归来,2014,张艺谋,"陈道明, 巩俐, 张慧雯","剧情, 爱情, 历史",中国大陆,109.0,4.0,8.0,2022-11-13,2022-11-13,2025-08-16,8.1,388669.0,7.2,6982.0,https://movie.douban.com/subject/21352814/,https://www.imdb.com/title/tt3125472/
25885137.0,tt3132094,百万富翁狗,2014,汤姆·费尔南德斯 Tom Fernández,"库克 Cook, 伊万·马萨盖 Ivan Massagué, 帕特里夏·孔德 Patricia Conde","喜剧, 家庭",西班牙,91.0,2.0,4.0,2023-12-06,2023-12-06,2024-04-12,0.0,0.0,4.4,497.0,https://movie.douban.com/subject/25885137/,https://www.imdb.com/title/tt3132094/
36328210.0,tt31392609,姥姥的外孙,2024,帕特·波尼蒂帕特,"普提蓬·阿萨拉塔纳功, 乌萨·萨梅坎姆, 莎琳拉·托马斯",剧情,泰国,125.0,4.0,8.0,2025-01-28,2025-01-28,2025-08-16,8.8,327169.0,7.9,18314.0,https://movie.douban.com/subject/36328210/,https://www.imdb.com/title/tt31392609/
24702659.0,tt3141190,听见你的声音,2013,赵秀沅,"李宝英, 李钟硕, 尹相铉","剧情, 爱情, 奇幻",韩国,60.0,5.0,8.0,2017-06-04,2017-06-04,2023-02-28,8.7,217846.0,8.0,5236.0,https://movie.douban.com/subject/24702659/,https://www.imdb.com/title/tt3141190/
21937452.0,tt3153634,素媛,2013,李濬益,"薛景求, 严志媛, 李来",剧情,韩国,122.0,4.0,8.0,2020-08-20,2020-08-20,2023-02-28,9.3,758910.0,8.2,11112.0,https://movie.douban.com/subject/21937452/,https://www.imdb.com/title/tt3153634/
25724855.0,tt3170832,房间,2015,伦尼·阿伯拉罕森,"布丽·拉尔森, 雅各布·特伦布莱, 肖恩·布里吉格斯","剧情, 家庭",爱尔兰 加拿大 英国 美国,118.0,5.0,10.0,2018-05-12,2018-05-12,2018-06-12,8.8,394859.0,8.1,471340.0,https://movie.douban.com/subject/25724855/,https://www.imdb.com/title/tt3170832/
20513059.0,tt3175936,被偷走的那五年,2013,黄真真,"白百何, 张孝全, 范玮琪",爱情,中国大陆,111.0,2.0,2.0,2017-08-02,2017-08-02,2025-08-15,6.0,157566.0,6.2,1372.0,https://movie.douban.com/subject/20513059/,https://www.imdb.com/title/tt3175936/
25726614.0,tt3183660,神奇动物在哪里,2016,大卫·叶茨,"埃迪·雷德梅恩, 凯瑟琳·沃特斯顿, 丹·福勒","剧情, 奇幻, 冒险",英国 美国,132.0,5.0,10.0,2016-11-28,2016-11-28,2017-08-15,7.7,663301.0,7.2,528999.0,https://movie.douban.com/subject/25726614/,https://www.imdb.com/title/tt3183660/
35965772.0,tt32086077,想象之光,2024,帕亚尔·卡帕迪亚,"卡尼·库斯鲁蒂, 迪维亚·普拉巴, 查亚·卡达姆",剧情,法国 印度 荷兰 卢森堡 意大利,118.0,4.0,8.0,2025-01-13,2025-01-13,2025-08-16,7.5,14823.0,7.1,11668.0,https://movie.douban.com/subject/35965772/,https://www.imdb.com/title/tt32086077/
19964006.0,tt3215124,想你,2012,李载东,"朴有天, 尹恩惠, 吕珍九","剧情, 爱情",韩国,65.0,3.0,8.0,2017-06-04,2017-06-04,2023-02-28,7.3,78202.0,7.4,1030.0,https://movie.douban.com/subject/19964006/,https://www.imdb.com/title/tt3215124/
nan,tt32186579,An Unfinished Film,2024,Ye Lou,,Drama,,107.0,,8.0,2025-06-11,,2025-06-11,,,7.3,1280.0,,https://www.imdb.com/title/tt32186579/
20453087.0,tt3221116,IT狂人特别篇,2013,格雷厄姆·莱恩汉,"克里斯·奥多德, 理查德·艾欧阿德, 凯瑟琳·帕金森",喜剧,英国,48.0,4.0,8.0,2023-12-12,2023-12-12,2025-08-16,9.2,25139.0,8.4,2705.0,https://movie.douban.com/subject/20453087/,https://www.imdb.com/title/tt3221116/
5989840.0,tt3236906,轩辕剑之天之痕,2012,李国立,"胡歌, 蒋劲夫, 刘诗诗","动作, 爱情, 奇幻",中国大陆,45.0,3.0,6.0,2019-09-30,2019-09-30,2022-07-24,6.8,81321.0,5.8,94.0,https://movie.douban.com/subject/5989840/,https://www.imdb.com/title/tt3236906/
23775560.0,tt3243098,继承者们,2013,"姜信孝, 富圣哲","李敏镐, 朴信惠, 金宇彬","剧情, 爱情",韩国,55.0,3.0,7.0,2017-10-06,2017-10-06,2023-02-28,7.2,220356.0,7.5,15384.0,https://movie.douban.com/subject/23775560/,https://www.imdb.com/title/tt3243098/
23997724.0,tt3248598,胜者即是正义2,2013,"石川淳一, 城宝秀则, 西坂瑞城","堺雅人, 新垣结衣, 冈田将生","喜剧, 悬疑, 犯罪",日本,54.0,4.0,8.0,2025-08-05,2025-08-05,2025-08-16,9.4,274899.0,8.6,112.0,https://movie.douban.com/subject/23997724/,https://www.imdb.com/title/tt3248598/
36653918.0,tt32613601,抓娃娃,2024,"闫非, 彭大魔","沈腾, 马丽, 史彭元",喜剧,中国大陆,133.0,2.0,4.0,2024-07-20,2024-07-20,2025-08-16,7.1,799680.0,6.8,1476.0,https://movie.douban.com/subject/36653918/,https://www.imdb.com/title/tt32613601/
25837262.0,tt3262342,至爱梵高·星空之谜,2017,"多洛塔·科别拉, 休·韦尔什曼","道格拉斯·布斯, 罗伯特·古拉奇克, 埃莉诺·汤姆林森","剧情, 动画, 传记",英国 波兰,94.0,5.0,9.0,2018-01-12,2018-01-12,2018-01-18,8.5,240482.0,7.8,66723.0,https://movie.douban.com/subject/25837262/,https://www.imdb.com/title/tt3262342/
26416603.0,tt3263904,萨利机长,2016,克林特·伊斯特伍德,"汤姆·汉克斯, 艾伦·艾克哈特, 劳拉·琳妮","剧情, 传记",美国,96.0,4.0,10.0,2018-01-17,2018-01-17,2018-01-18,8.3,375801.0,7.4,314478.0,https://movie.douban.com/subject/26416603/,https://www.imdb.com/title/tt3263904/
26348103.0,tt3281548,小妇人,2019,格蕾塔·葛韦格,"西尔莎·罗南, 艾玛·沃森, 弗洛伦丝·皮尤","剧情, 爱情",美国,135.0,5.0,10.0,2020-05-30,2020-05-30,2022-07-24,8.0,513503.0,7.8,271586.0,https://movie.douban.com/subject/26348103/,https://www.imdb.com/title/tt3281548/
24735062.0,tt3285802,青春派,2013,刘杰,"董子健, 秦海璐, 咏梅","剧情, 爱情",中国大陆,91.0,3.0,6.0,2018-02-01,2018-02-01,2023-02-28,7.4,192999.0,6.4,480.0,https://movie.douban.com/subject/24735062/,https://www.imdb.com/title/tt3285802/
25766754.0,tt3312830,年轻气盛,2015,保罗·索伦蒂诺,"迈克尔·凯恩, 保罗·达诺, 蕾切尔·薇兹","剧情, 喜剧",意大利 法国 瑞士 英国,124.0,4.0,7.0,2018-02-17,2018-02-17,2018-02-19,8.2,147534.0,7.3,86727.0,https://movie.douban.com/subject/25766754/,https://www.imdb.com/title/tt3312830/
25765735.0,tt3315342,金刚狼3：殊死一战,2017,詹姆斯·曼高德,"休·杰克曼, 帕特里克·斯图尔特, 达芙妮·基恩","剧情, 动作, 科幻",美国,137.0,4.0,10.0,2017-08-13,2017-08-13,2017-08-15,8.3,443416.0,8.1,900208.0,https://movie.douban.com/subject/25765735/,https://www.imdb.com/title/tt3315342/
25769362.0,tt3331846,哆啦A梦：伴我同行,2014,"八木龙一, 山崎贵","水田山葵, 大原惠美, 嘉数由美","剧情, 动画",日本,95.0,4.0,8.0,2017-12-28,2017-12-28,2023-02-28,8.1,291701.0,7.3,10415.0,https://movie.douban.com/subject/25769362/,https://www.imdb.com/title/tt3331846/
24705280.0,tt3347812,触不到的肌肤,2014,滨口龙介,"染谷将太, 涩川清彦, 石田法嗣",短片,日本,54.0,4.0,8.0,2025-06-05,2025-06-05,2025-08-16,7.2,2398.0,6.2,304.0,https://movie.douban.com/subject/24705280/,https://www.imdb.com/title/tt3347812/
