Const,Your Rating,Date Rated,Title,Directors,Actors,Country,Year,Genres,Douban Rating,Num Votes,MyComment,URL,Cover URL,douban_id
tt1848926,4,2019-01-13,开心家族,金英卓,"车太贤, 高昌锡, 张荣男",韩国,2010,"剧情, 喜剧, 家庭",8.6,209647,虽然评论有对结局的猜测，但知道后还是很感动...也可能是车太贤哭丧的脸很有感染力吧,https://movie.douban.com/subject/6019180/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p892692364.jpg,6019180
tt1433813,4,2019-01-13,哈勃望远镜,托尼·梅尔斯,"Scott D. Altman, 莱昂纳多·迪卡普里奥, 安德鲁·J·福伊斯特尔",加拿大,2010,纪录片,8.8,14073,,https://movie.douban.com/subject/3725324/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p644396998.jpg,3725324
tt3606888,4,2019-01-12,流浪猫鲍勃,罗杰·斯波蒂斯伍德,"卢克·崔德威, 猫鲍勃, 露塔·格德米纳斯",英国,2016,"剧情, 喜剧, 传记",7.9,214972,温暖，鲍勃太可爱了，虽然好像什么都没做但又做了很多,https://movie.douban.com/subject/26685451/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2535524955.jpg,26685451
tt2582846,3,2019-01-12,星运里的错,约什·布恩,"谢琳·伍德蕾, 安塞尔·艾尔高特, 纳特·沃尔夫",美国,2014,"剧情, 爱情",7.9,111747,除了作家那里处理的又套路又不完整...整体也狗血..但欣赏男女主想法,https://movie.douban.com/subject/22733673/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2197680919.jpg,22733673
tt3958276,4,2019-01-12,深夜食堂电影版,松冈锭司,"小林薰, 高冈早纪, 柄本时生",日本,2014,剧情,7.9,105069,,https://movie.douban.com/subject/25958787/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2205014862.jpg,25958787
tt6864046,4,2019-01-11,影,张艺谋,"邓超, 孙俪, 郑恺",中国大陆 中国香港,2018,"剧情, 动作, 武侠",7.2,611758,呃...评分有点严格，虽然两个流量明星很拖后腿但多数还是因为不待见张导吧,https://movie.douban.com/subject/4864908/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2530513100.jpg,4864908
tt2096673,4,2019-01-10,头脑特工队,"彼特·道格特, 罗纳尔多·德尔·卡门","艾米·波勒, 菲利丝·史密斯, 理查德·坎德",美国,2015,"喜剧, 动画, 冒险",8.8,776265,即便是熟悉的套路还是能被感动,https://movie.douban.com/subject/10533913/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2874927470.jpg,10533913
tt0120601,4,2019-01-08,成为约翰·马尔科维奇,斯派克·琼斯,"约翰·库萨克, 卡梅隆·迪亚兹, 凯瑟琳·基纳",美国,1999,"剧情, 喜剧, 爱情",8.3,73989,不知道是对奇幻类缺乏一种欣赏角度还是这个电影不对胃口，故事巧妙但内容不能吸引我,https://movie.douban.com/subject/1292279/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1087658057.jpg,1292279
tt2333784,3,2019-01-06,敢死队3,帕特里克·休斯,"西尔维斯特·史泰龙, 杰森·斯坦森, 哈里森·福特",美国 法国,2014,"动作, 惊悚, 冒险",6.9,133951,,https://movie.douban.com/subject/11610281/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2196328516.jpg,11610281
tt9282616,4,2019-01-06,无名之辈,饶晓志,"陈建斌, 任素汐, 潘斌龙",中国大陆,2018,"剧情, 喜剧",8.0,1078339,虽故事有缺陷，也总有人说过誉，可能导演野心太大，演员也很用力，控制剧本能力有限才至此。总的来说大家是努力在拍想要的电影就是值得鼓励的。,https://movie.douban.com/subject/27110296/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2539661066.jpg,27110296
tt2543164,4,2019-01-06,降临,丹尼斯·维伦纽瓦,"艾米·亚当斯, 杰瑞米·雷纳, 福里斯特·惠特克",美国 加拿大,2016,"剧情, 科幻",7.8,509012,最大疑问是外星人来主动提供技术但它就从来没主动考虑过交流问题？但电影镜头配乐太美了,https://movie.douban.com/subject/21324900/,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2411622421.jpg,21324900
tt8020896,5,2019-01-02,大象席地而坐,胡波,"彭昱畅, 章宇, 王玉雯",中国大陆,2018,剧情,8.1,224892,慢节奏的长镜头加多故事的交织，整个阴郁的氛围有点喘不过气,https://movie.douban.com/subject/27172891/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2511811355.jpg,27172891
tt0359950,4,2019-01-01,白日梦想家,本·斯蒂勒,"本·斯蒂勒, 克里斯汀·韦格, 亚当·斯科特",美国 英国,2013,"剧情, 喜剧, 冒险",8.6,618390,典型的励志电影曲调，但确实能让人在美丽的冰岛风情感受到积极的力量,https://movie.douban.com/subject/2133323/,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2160195181.jpg,2133323
tt0887912,4,2019-01-01,拆弹部队,凯瑟琳·毕格罗,"杰瑞米·雷纳, 安东尼·麦凯, 布莱恩·格拉格提",美国,2008,"剧情, 惊悚, 战争",7.8,185894,抛开各种政治原因，战争的真实感还是很受触动,https://movie.douban.com/subject/2028645/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p770541118.jpg,2028645
tt0293508,4,2018-12-31,歌剧魅影,乔·舒马赫,"杰拉德·巴特勒, 埃米·罗森, 帕特里克·威尔森",英国 美国,2004,"剧情, 爱情, 惊悚",8.5,170472,男主有点像金城武,https://movie.douban.com/subject/1291554/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1910825990.jpg,1291554
tt0169929,5,2018-12-31,不夜城,李志毅,"金城武, 山本未来, 椎名桔平",中国香港 日本,1998,"剧情, 爱情",8.2,31154,各自为生的孤独的生存下去，控制自己情欲当作工具，金城武实在迷人,https://movie.douban.com/subject/1307679/,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p643108501.jpg,1307679
tt0851578,4,2018-12-30,红辣椒,今敏,"林原惠美, 江守彻, 堀胜之祐",日本,2006,"科幻, 动画, 悬疑",9.0,550493,呃...氛围略惊悚，还是更喜欢盗梦空间，我不愧是工科生,https://movie.douban.com/subject/1865703/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2794776839.jpg,1865703
tt7183578,4,2018-12-30,无双,庄文强,"周润发, 郭富城, 张静初",中国大陆 中国香港,2018,"剧情, 动作, 悬疑",8.0,971740,演技在线，虽然套路被用烂了..,https://movie.douban.com/subject/26425063/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2535260806.jpg,26425063
tt7479784,4,2018-12-29,血观音,杨雅喆,"惠英红, 吴可熙, 文淇",中国台湾,2017,"剧情, 悬疑",8.6,537228,够黑狗恶，对我来说挺恐怖的了..,https://movie.douban.com/subject/27113517/,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2561016941.jpg,27113517
tt0185906,4,2018-12-29,兄弟连,"大卫·弗兰科尔, 米凯尔·萨洛门, 汤姆·汉克斯, 大卫·李兰特, 理查德·隆克瑞恩, 大卫·努特尔, 菲尔·奥尔登·罗宾森, 托尼·杜","戴米恩·路易斯, 唐尼·沃尔伯格, 朗·里维斯顿",美国 英国,2001,"剧情, 动作, 历史",9.6,135820,,https://movie.douban.com/subject/1307847/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1714777727.jpg,1307847
tt0268126,4,2018-12-28,改编剧本,斯派克·琼斯,"尼古拉斯·凯奇, 蒂尔达·斯文顿, 梅丽尔·斯特里普",美国,2002,"剧情, 喜剧, 犯罪",7.6,28306,编剧牛逼双胞胎的凯奇演技牛逼,https://movie.douban.com/subject/1302193/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p761691475.jpg,1302193
tt4633694,4,2018-12-27,蜘蛛侠：平行宇宙,"鲍勃·佩尔西凯蒂, 彼得·拉姆齐, 罗德尼·罗斯曼","沙梅克·摩尔, 杰克·约翰逊, 海莉·斯坦菲尔德",美国,2018,"动作, 科幻, 动画",8.6,742350,画面很不错了，剧情等于期待吧，,https://movie.douban.com/subject/26374197/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2535851348.jpg,26374197
tt1270797,4,2018-11-09,毒液：致命守护者,鲁本·弗雷斯彻,"汤姆·哈迪, 米歇尔·威廉姆斯, 里兹·阿迈德",美国 中国大陆,2018,"动作, 科幻, 惊悚",7.2,878114,看到哈迪就满足了,https://movie.douban.com/subject/3168101/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2537158013.jpg,3168101
tt0138097,3,2018-10-31,莎翁情史,约翰·马登,"约瑟夫·费因斯, 格温妮斯·帕特洛, 杰弗里·拉什",英国 美国,1998,"剧情, 喜剧, 爱情",7.3,84650,,https://movie.douban.com/subject/1300220/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1201856136.jpg,1300220
tt3508840,4,2018-09-29,刺客聂隐娘,侯孝贤,"舒淇, 张震, 周韵",中国台湾 中国大陆 中国香港,2015,"剧情, 武侠, 古装",7.3,231329,不愧侯孝贤，即便看不太明白也能感受故事外的东西,https://movie.douban.com/subject/2303845/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2262306528.jpg,2303845
tt7962598,3,2018-09-23,南极之恋,吴有音,"赵又廷, 杨子姗, 白雪",中国大陆,2018,"爱情, 冒险",6.6,113767,,https://movie.douban.com/subject/26628329/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2518028103.jpg,26628329
tt8755316,4,2018-09-22,一出好戏,黄渤,"黄渤, 舒淇, 王宝强",中国大陆,2018,"剧情, 喜剧",7.1,932328,剧情不谈，舒淇倒是让我有心动的感觉,https://movie.douban.com/subject/26985127/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2529571873.jpg,26985127
tt0113356,3,2018-09-22,回魂夜,刘镇伟,"周星驰, 莫文蔚, 梁家仁",中国香港,1995,"喜剧, 恐怖, 奇幻",8.1,270333,,https://movie.douban.com/subject/1299765/,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2167116851.jpg,1299765
tt0119094,4,2018-09-19,变脸,吴宇森,"约翰·特拉沃尔塔, 尼古拉斯·凯奇, 琼·艾伦",美国,1997,"动作, 科幻, 惊悚",8.5,401237,,https://movie.douban.com/subject/1292659/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2173855883.jpg,1292659
tt6035092,4,2018-09-17,天书奇谭,"王树忱, 钱运达","丁建华, 毕克, 苏秀",中国大陆,1983,"动画, 奇幻",9.2,321677,,https://movie.douban.com/subject/1428581/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2700138245.jpg,1428581
tt0180093,4,2018-09-17,梦之安魂曲,达伦·阿伦诺夫斯基,"艾伦·伯斯汀, 杰瑞德·莱托, 詹妮弗·康纳利",美国,2000,剧情,8.8,216049,配乐剪辑太棒了...成功让我反胃,https://movie.douban.com/subject/1292270/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2328516855.jpg,1292270
tt0765128,4,2018-09-17,海洋,"雅克·贝汉, 雅克·克鲁奥德","皮尔斯·布鲁斯南, 小佩德罗·阿门达里斯, 雅克·贝汉",法国 瑞士 西班牙 美国 阿联酋 摩纳哥,2009,纪录片,9.1,159070,,https://movie.douban.com/subject/3443389/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2559581324.jpg,3443389
tt5636668,3,2018-09-16,记忆大师,陈正道,"黄渤, 段奕宏, 徐静蕾",中国大陆,2017,"悬疑, 惊悚",7.1,377119,故事俗套中强行高潮...重要的转折点都撑不太住...有演技但专注方向都不太对，还有就是许玮甯太美了,https://movie.douban.com/subject/25884801/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2455156816.jpg,25884801
tt2331143,5,2018-09-14,如父如子,是枝裕和,"福山雅治, 尾野真千子, 真木阳子",日本,2013,"剧情, 家庭",8.7,190687,用换子的冲突叙述彼此亲情的羁绊，最后能温柔的化解，这就是是枝裕和吧,https://movie.douban.com/subject/10571509/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2915054770.jpg,10571509
tt0053604,5,2018-09-12,桃色公寓,比利·怀尔德,"杰克·莱蒙, 雪莉·麦克雷恩, 弗莱德·麦克莫瑞",美国,1960,"剧情, 喜剧, 爱情",8.8,60918,隔壁医生夫妇也太有爱了吧,https://movie.douban.com/subject/1394218/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2501319736.jpg,1394218
tt0319262,4,2018-09-10,后天,罗兰·艾默里奇,"丹尼斯·奎德, 杰克·吉伦哈尔, 埃米·罗森",美国,2004,"科幻, 灾难",8.3,557751,中规中矩吧,https://movie.douban.com/subject/1308779/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2209602029.jpg,1308779
tt0212712,3,2018-09-09,2046,王家卫,"梁朝伟, 章子怡, 王菲",中国香港 中国大陆 法国 意大利 德国,2004,"剧情, 爱情, 奇幻",7.7,255800,卡司牛逼就是没感染到我,https://movie.douban.com/subject/1291555/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2359293069.jpg,1291555
tt0362227,4,2018-09-07,幸福终点站,史蒂文·斯皮尔伯格,"汤姆·汉克斯, 凯瑟琳·泽塔-琼斯, 斯坦利·图齐",美国,2004,"剧情, 喜剧, 爱情",8.8,627857,不得不说角色还是有阿甘影子,https://movie.douban.com/subject/1292274/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2181698213.jpg,1292274
tt0043014,4,2018-09-06,日落大道,比利·怀尔德,"威廉·霍尔登, 葛洛丽亚·斯旺森, 埃里克·冯·施特罗海姆",美国,1950,"剧情, 黑色电影",8.8,77493,黑暗阴冷,https://movie.douban.com/subject/1298733/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1119483806.jpg,1298733
tt4912910,4,2018-09-05,碟中谍6：全面瓦解,克里斯托弗·麦奎里,"汤姆·克鲁斯, 亨利·卡维尔, 文·瑞姆斯",美国 中国大陆 法国 挪威 英国,2018,"动作, 惊悚, 冒险",8.1,529873,挺带感，就是剧情还是转不出什么新意了,https://movie.douban.com/subject/26336252/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2529365085.jpg,26336252
tt0117060,4,2018-09-04,碟中谍,布莱恩·德·帕尔玛,"汤姆·克鲁斯, 乔恩·沃伊特, 艾曼纽·贝阿",美国,1996,"动作, 惊悚, 冒险",8.3,303583,阿汤哥耀眼的开始,https://movie.douban.com/subject/1292484/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1660124103.jpg,1292484
tt4613272,4,2018-09-02,路边野餐,毕赣,"陈永忠, 谢理循, 余世学",中国大陆,2015,剧情,8.0,203459,没有美感看不出意义的长镜头看得我有点晕车,https://movie.douban.com/subject/26337866/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2366570716.jpg,26337866
tt2347569,4,2018-09-01,弗兰西丝·哈,诺亚·鲍姆巴赫,"格蕾塔·葛韦格, 米奇·萨姆纳, 迈克尔·埃斯佩尔",美国,2012,"剧情, 喜剧",8.5,77217,跳舞为职业的女生怎么还能怎么粗糙可爱,https://movie.douban.com/subject/11527487/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1927054388.jpg,11527487
tt1772341,4,2018-08-31,无敌破坏王,瑞奇·摩尔,"约翰·C·赖利, 萨拉·西尔弗曼, 杰克·麦克布瑞尔",美国,2012,"喜剧, 动画, 奇幻",8.7,599819,被感动到了,https://movie.douban.com/subject/6534248/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1735642656.jpg,6534248
tt0309698,5,2018-08-30,致命ID,詹姆斯·曼高德,"约翰·库萨克, 雷·利奥塔, 阿曼达·皮特",美国,2003,"剧情, 悬疑, 惊悚",8.9,923753,很精彩的人格博弈结局反转,https://movie.douban.com/subject/1297192/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2558364386.jpg,1297192
tt0298203,4,2018-08-29,8英里,柯蒂斯·汉森,"埃米纳姆, 金·贝辛格, 梅奇·费法",美国 德国,2002,"剧情, 音乐",8.3,111573,还行 因为最近很喜欢阿姆所以比期望略低,https://movie.douban.com/subject/1307853/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1055645725.jpg,1307853
tt0244316,5,2018-08-28,一一,杨德昌,"吴念真, 李凯莉, 金燕玲",中国台湾 日本,2000,"剧情, 爱情, 家庭",9.1,478557,小段时间同样给人过了一生的跨度,https://movie.douban.com/subject/1292434/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2923629857.jpg,1292434
tt3741632,4,2018-08-27,爱在记忆消逝前,保罗·维尔齐,"海伦·米伦, 唐纳德·萨瑟兰, 简·默勒尼",意大利 法国,2017,"喜剧, 爱情, 冒险",8.1,44995,羡慕他们的爱情,https://movie.douban.com/subject/3036465/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2505160727.jpg,3036465
tt5095030,4,2018-08-26,蚁人2：黄蜂女现身,佩顿·里德,"保罗·路德, 伊万杰琳·莉莉, 迈克尔·佩纳",美国,2018,"动作, 科幻, 冒险",7.2,459097,差点睡着..特效还行就是剧情好困,https://movie.douban.com/subject/26636712/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2529389608.jpg,26636712
tt5497778,4,2018-08-26,黑镜 第三季,"欧文·哈里斯, 乔·赖特, 詹姆斯·瓦特金斯, 雅各布·维尔布鲁根, 詹姆斯·霍斯, 丹·特拉亨伯格","古古·姆巴塔-劳, 麦肯兹·戴维斯, 布莱丝·达拉斯·霍华德",美国 英国,2016,"剧情, 科幻, 惊悚",9.0,202504,说是滑下神坛 那就得排在后面一点看了,https://movie.douban.com/subject/25966044/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2493240932.jpg,25966044
tt0428870,4,2018-08-26,我脑中的橡皮擦,李宰汉,"郑雨盛, 孙艺珍, 白钟学",韩国,2004,"剧情, 爱情",8.0,269835,,https://movie.douban.com/subject/1308804/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1198204419.jpg,1308804
tt0399295,4,2018-08-25,战争之王,安德鲁·尼科尔,"尼古拉斯·凯奇, 布里吉特·莫伊纳汉, 杰瑞德·莱托",美国 德国,2005,"剧情, 犯罪",8.7,407127,美国也太真实了,https://movie.douban.com/subject/1419936/,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p792282381.jpg,1419936
tt7010412,4,2018-08-24,大佛普拉斯,黄信尧,"庄益增, 陈竹升, 戴立忍",中国台湾,2017,"剧情, 喜剧",8.7,538878,感觉有点无聊,https://movie.douban.com/subject/27059130/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2505928032.jpg,27059130
tt0278504,4,2018-08-23,失眠症,克里斯托弗·诺兰,"阿尔·帕西诺, 希拉里·斯万克, 罗宾·威廉姆斯",美国,2002,"剧情, 悬疑, 惊悚",7.6,67510,补完诺兰最后一部电影了,https://movie.douban.com/subject/1307210/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1150166738.jpg,1307210
tt7282468,4,2018-08-22,燃烧,李沧东,"刘亚仁, 史蒂文·元, 全钟瑞",韩国,2018,"剧情, 悬疑, 犯罪",8.1,431043,想确认我不会是ben的目标,https://movie.douban.com/subject/26842702/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2520095279.jpg,26842702
